ID;mes;data_criacao;origem_do_lead;utm_source_form;utm_campaign_form;Detalhe da origem do lead form;Status Sirena;utm_source_bucket;Detalhe_bucket;Status do lead;Status Sirena_bucket;Status_bucket;detalhe_origem_lead;Proprietario_do_lead;propietario_do_bucket;proprietario_da_oportunidade;grupo;pais
6501;8;16/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_mob;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6502;8;16/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6503;8;16/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6504;8;16/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6505;8;16/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6506;8;16/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_mob;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6507;8;16/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6508;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6509;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6510;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6511;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6512;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6513;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6514;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6515;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6516;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6517;8;17/08/2022;Inbound;google;google_conv_saas-conversion_brand_search_cpc_latam_none_sp-la_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6518;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6519;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6520;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6521;8;17/08/2022;Inbound;;;;WhatsApp Validated;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6522;8;17/08/2022;Inbound;;;;WhatsApp Validated;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6523;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6524;8;17/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6525;8;17/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6526;8;18/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6527;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_latam_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6528;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6529;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6530;8;18/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6531;8;18/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6532;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6533;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6534;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6535;8;18/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6536;8;18/08/2022;Inbound;;;;Suggested Apps;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6537;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6538;8;18/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6539;8;18/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6540;8;18/08/2022;Inbound;organic;(blog_link_-_-_saas-conversion_pt-br, organic);;Channels Selection;organic;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6541;8;19/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6542;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6543;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6544;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6545;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6546;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6547;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_mob;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6548;8;19/08/2022;Inbound;google;google_conv_saas-conversion_brand_search_cpc_latam_none_sp-la_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6549;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6550;8;19/08/2022;Inbound;google;google_conv_saas-conversion_brand_search_cpc_latam_none_sp-la_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6551;8;19/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6552;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6553;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6554;8;19/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6555;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6556;8;19/08/2022;Inbound;;;;WhatsApp Validated;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6557;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6558;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6559;8;19/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6560;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6561;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6562;8;19/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6563;8;20/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_mob;;Channels Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6564;8;20/08/2022;Inbound;google;google_conv_saas-conversion_sitelink_search_cpc_-_-_sp-la_-;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6565;8;20/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6566;8;20/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6567;8;20/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6568;8;20/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6569;8;20/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6570;8;20/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6571;8;20/08/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_mexico_none_sp-la_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
6572;8;20/08/2022;Inbound;google;google_conv_saas-conversion_expansion_search_cpc_mexico_none_sp-la_desk;;Channels Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;LATAM;MX
